Profile_Index,Valid_Count,Gradient_RMSE_dBZ
37322,38,1.0796769
37323,34,2.2425694
37324,40,1.4616343
37325,42,2.038269
37326,56,1.8217653
37327,61,1.437444
37328,59,1.1908988
37329,52,2.0790997
37330,41,2.4468176
37331,37,2.7351084
37332,40,2.978773
37333,37,2.6667316
37334,28,2.9703376
37335,23,2.5932717
37336,20,2.620185
37337,20,2.8558486
37338,19,3.082333
37339,18,2.4124782
37340,15,3.2763226
37341,13,2.6847663
37342,12,3.3166766
37343,13,2.6272857
37344,12,2.6039279
37345,10,1.982342
37346,8,1.8109077
37347,5,2.4099782
37348,14,5.2472367
37349,7,2.2503736
37350,9,3.5010033
37351,9,1.709089
37352,8,2.770214
37353,6,3.6675718
37354,6,3.545898
37355,3,0.45111278
37356,0,
37357,2,
37358,6,1.5560051
37359,4,3.065013
37360,2,
37361,4,0.87476087
37362,4,3.741046
37363,4,2.0897143
37364,4,4.967131
37365,6,1.196983
37366,9,3.2986202
37367,8,2.8972614
37368,4,3.0352008
37369,7,4.4541736
37370,7,3.0538688
37371,8,4.7573633
37372,7,5.256287
37373,4,2.6361725
37374,3,1.6770356
37375,9,2.0781152
37376,2,
37377,3,9.629199
37378,11,4.832738
37379,12,3.4990134
37380,1,
37381,21,5.0223646
37382,31,4.644223
37383,32,5.2655296
37384,24,4.0199103
37385,26,5.2777963
37386,10,2.1874306
37387,3,2.1137142
37388,5,3.6802042
37389,4,4.652042
37390,3,1.7674519
37391,3,0.33715102
37392,0,
37393,0,
37394,1,
37395,4,4.9718795
37396,0,
37397,8,2.6836476
37398,6,3.209273
37399,2,
37400,2,
37401,4,5.9615273
37402,13,5.210044
37403,14,4.4242377
37404,11,8.61817
37405,1,
37406,4,1.7077845
37407,8,2.1221921
37408,1,
37409,4,0.77809787
37410,5,2.6670554
37411,17,4.1455946
37412,17,3.391281
37413,10,2.5695462
37414,9,1.6217963
37415,10,3.5297053
37416,10,3.651546
37417,20,4.3320885
37418,29,3.664236
37419,38,5.622108
37420,35,6.333559
37421,10,3.4135904
37422,8,3.212182
37423,10,2.285836
37424,10,1.9257352
37425,10,2.3567104
37426,6,2.0659053
37427,10,1.9847559
37428,10,2.2602794
37429,8,1.6042398
37430,3,0.87031746
37431,5,1.3946298
37432,4,1.1413676
37433,7,1.4507755
37434,6,1.135266
37435,16,1.786106
37436,5,2.9617732
37437,18,2.4744592
37438,17,3.390302
37439,15,4.863521
37440,15,6.429271
37441,12,3.2245548
37442,8,2.0025027
37443,6,1.9345515
37444,5,2.4144588
37445,6,1.8115097
37446,7,2.0868127
37447,7,2.362708
37448,3,1.1559274
37449,8,6.250078
37450,1,
37451,3,2.355518
37452,7,4.08143
37453,24,6.7849016
37454,7,5.4293933
37455,25,7.472053
37456,7,4.2676344
37457,4,4.9501133
37458,12,6.4369073
37459,11,1.9104946
37460,8,3.780933
37461,7,2.7428594
37462,4,3.4387178
37463,5,5.0932555
37464,6,6.850456
37465,5,6.158239
37466,2,
37467,5,2.5044703
37468,7,4.0244136
37469,7,4.327716
37470,8,3.301853
37471,10,2.760104
37472,1,
37473,4,2.6616936
37474,4,1.3151212
37475,3,1.9225268
37476,1,
37477,4,3.4712396
37478,3,0.7716907
37479,6,2.5232294
37480,3,1.2925475
37481,3,4.0555778
37482,6,4.360918
37483,1,
37484,2,
37485,1,
37486,1,
37487,7,3.325033
37488,9,1.6790434
37489,6,2.7294078
37490,9,2.4801776
37491,6,2.345628
37492,7,1.6001096
37493,7,2.5906882
37494,4,3.7797596
37495,0,
37496,5,5.3153257
37497,4,2.0657423
37498,4,5.722465
37499,1,
37500,6,2.864901
37501,7,3.6107173
37502,7,3.7833567
37503,7,3.0482707
37504,0,
37505,3,8.788819
37506,10,4.4812493
37507,6,4.1655293
37508,18,5.2719836
37509,18,3.581893
37510,18,7.32408
37511,24,6.6594787
37512,24,6.04841
37513,12,10.113697
37514,24,6.0028825
37515,32,3.8003707
37516,37,5.140995
37517,31,7.6969795
37518,41,3.5862525
37519,40,4.1784325
37520,40,3.4773576
37521,29,6.870226
37522,28,2.6424124
37523,37,5.265548
37524,37,7.523956
37525,36,6.898884
37526,30,2.6410944
37527,27,3.0976176
37528,30,2.588297
37529,33,6.700694
37530,39,5.465632
37531,37,2.040571
37532,38,5.6056547
37533,37,5.0031714
37534,36,5.0957184
37535,32,5.1845717
37536,32,5.031357
37537,33,5.189484
37538,34,4.786945
37539,33,4.935549
37540,38,5.5712557
37541,44,5.4816236
37542,46,4.971909
37543,40,5.2417407
37544,39,4.6159196
37545,38,4.549743
37546,39,4.518485
37547,39,4.474067
37548,38,4.4715652
37549,36,4.4176593
37550,36,4.5573907
37551,38,4.5113807
37552,46,4.666783
37553,41,5.20695
37554,36,4.222167
37555,39,5.1314054
37556,46,5.3135214
37557,43,4.3358674
37558,46,4.2652454
37559,44,4.824783
37560,48,4.241713
37561,47,2.0871675
37562,48,4.748736
37563,44,2.1930265
37564,45,1.6356865
37565,49,4.6369967
37566,50,4.8596215
37567,48,4.8083844
37568,42,4.778839
37569,47,4.283814
37570,49,4.4928017
37571,48,4.5664153
37572,43,4.5390673
37573,46,4.564483
37574,47,4.422288
37575,48,4.4186506
37576,49,4.499791
37577,43,4.404757
37578,47,4.418466
37579,48,4.2575636
37580,48,4.358166
37581,48,4.4186587
37582,45,4.522525
37583,48,4.344288
37584,50,3.952235
37585,51,3.9451706
37586,52,3.8303807
37587,51,3.9535627
37588,51,3.512686
37589,50,3.4071186
37590,50,3.6885056
37591,51,3.9044487
37592,47,4.305455
37593,50,3.9340584
37594,50,3.784253
37595,50,3.7396362
37596,51,3.4905174
37597,50,3.573336
37598,50,3.5961702
37599,52,3.5619833
37600,49,4.0095687
37601,49,3.7630062
37602,51,3.645374
37603,51,3.7503612
37604,51,3.4998834
37605,52,3.0527625
37606,52,4.0676455
37607,52,4.150853
37608,52,4.008897
37609,50,4.1083307
37610,51,4.350564
37611,52,4.4708147
37612,51,4.2188926
37613,51,4.567964
37614,52,3.8329048
37615,51,4.5861244
37616,52,2.5946872
37617,50,3.7341592
37618,50,4.2336507
37619,49,3.7372372
37620,50,3.630768
37621,49,4.041741
37622,49,3.86289
37623,50,4.0244174
37624,49,3.9239802
37625,51,4.258796
37626,48,4.4921308
37627,48,4.4629893
37628,45,4.5255065
37629,50,4.4390855
37630,49,4.4954996
37631,47,4.5589714
37632,47,4.8655553
37633,46,4.9760923
37634,47,5.5207634
37635,45,5.4164996
37636,40,6.0296135
37637,41,5.6794634
37638,37,6.2507157
37639,37,5.222598
37640,36,4.9902143
37641,35,5.397857
37642,35,5.330698
37643,35,5.397393
37644,37,1.806582
37645,36,1.6257538
37646,38,2.0294235
37647,37,2.0769997
37648,37,1.7959015
37649,37,2.8937178
37650,37,3.0521188
37651,37,2.7573647
37652,36,3.2926211
37653,36,4.4485064
37654,38,4.799879
37655,38,3.8592381
37656,39,4.950595
37657,39,4.9508457
37658,38,3.7369604
37659,38,4.438475
37660,40,3.7896876
37661,39,4.790562
37662,38,2.7197876
37663,39,3.0774958
37664,37,3.187262
37665,33,4.618123
37666,36,3.9098125
37667,36,3.1296568
37668,25,2.7201982
37669,23,2.4231005
37670,25,2.575818
37671,27,2.997885
37672,30,2.5030231
37673,32,2.845762
37674,31,2.8694825
37675,33,2.8106022
37676,37,3.2458248
37677,34,3.394706
37678,37,3.1809192
37679,34,2.833685
37680,39,3.3135436
37681,38,3.2192767
37682,37,3.6072035
37683,34,3.7869122
37684,30,3.028947
37685,62,2.7152174
37686,62,2.2181578
37687,61,2.622679
37688,62,1.8850008
37689,59,4.1546555
37690,50,3.6655574
37691,46,5.971711
37692,46,4.1299148
37693,35,5.469279
37694,38,4.4670787
37695,27,3.2828252
37696,39,3.9647691
37697,36,3.5850065
37698,26,3.8545122
37699,38,3.207173
37700,32,2.6811018
37701,32,2.47319
37702,30,3.3001587
37703,32,2.376237
37704,29,3.3022234
37705,28,3.6058702
37706,23,1.7831813
37707,29,3.2907753
37708,37,4.755218
37709,35,3.797086
37710,35,3.9716923
37711,59,3.4216378
37712,64,2.6896136
37713,59,3.6270149
37714,67,2.4031801
37715,60,3.7349849
37716,67,1.962421
37717,66,2.0132356
37718,68,2.2626884
37719,71,3.0358348
37720,70,2.7662613
37721,70,2.944688
37722,71,2.9491627
37723,69,2.378447
37724,69,3.2056556
37725,70,3.0964682
37726,70,2.6481745
37727,71,2.2907124
37728,71,2.664874
37729,69,2.5505164
37730,71,2.4429262
37731,70,2.734323
37732,65,2.7063165
37733,72,4.537172
37734,61,2.9425845
37735,65,3.2219455
37736,71,5.3319697
37737,73,4.810869
37738,74,4.843885
37739,71,4.5333595
37740,69,4.866868
37741,70,4.2884655
37742,69,4.9156847
37743,68,4.6640816
37744,68,3.9242682
37745,68,3.9192185
37746,66,4.4352984
37747,66,4.4995217
37748,60,4.981761
37749,65,2.9023604
37750,63,4.849089
37751,54,2.8917382
37752,59,1.7557945
37753,54,1.8010515
37754,53,1.8377641
37755,38,2.0910265
37756,44,1.7960768
37757,36,1.7205851
37758,35,1.7353078
37759,49,2.552642
37760,59,2.667341
37761,56,4.120888
37762,51,3.1431074
37763,28,1.8221769
37764,34,4.568284
37765,28,1.6116588
37766,33,4.8406477
37767,27,2.0499556
37768,27,1.2728467
37769,28,1.9146383
37770,27,1.4013281
37771,25,1.4294407
37772,25,1.084601
37773,24,1.4781255
37774,25,1.8229482
37775,24,1.394979
37776,24,2.6035333
37777,23,1.5422711
37778,24,2.3888776
37779,24,2.1539462
37780,22,2.37808
37781,21,2.5930922
37782,15,3.430107
37783,9,3.1103106
37784,10,5.7309136
37785,8,3.1019056
37786,17,7.6530313
37787,38,5.449771
37788,49,4.110449
37789,52,3.4484298
37790,50,3.9786017
37791,56,3.4147193
37792,53,3.1963809
37793,54,2.0030901
37794,56,2.5658238
37795,55,2.292754
37796,48,3.3968945
37797,23,4.7620015
37798,20,2.8615413
37799,20,8.371585
37800,18,3.5184042
37801,18,6.631986
37802,6,2.966606
37803,6,7.811713
37804,4,2.157177
37805,9,6.0189123
37806,11,4.0289364
37807,5,5.3108754
37808,2,
37809,10,2.4997602
37810,20,3.0639575
37811,18,2.7686374
37812,17,2.966735
37813,20,2.895269
37814,20,3.330436
37815,6,1.8489428
37816,11,4.172718
37817,11,2.4307222
37818,6,5.39331
37819,20,1.3906811
37820,12,3.1291153
37821,13,3.1011937
37822,14,4.628777
37823,13,4.1162286
37824,13,4.2043047
37825,7,3.6064565
37826,9,3.8245425
37827,6,1.7286059
37828,6,3.3714008
37829,3,3.4897766
37830,4,3.6463113
37831,8,9.110501
37832,6,5.050274
37833,5,2.1121414
37834,6,3.9564562
37835,5,5.963658
37836,7,4.940046
37837,10,7.347552
37838,11,6.606049
37839,14,8.050426
37840,13,6.0154843
37841,4,4.03987
37842,4,5.8861914
37843,4,7.354677
37844,7,4.3889794
37845,6,5.423459
37846,8,3.112395
37847,5,4.228045
37848,13,2.5030184
37849,14,2.6461663
37850,13,3.3977396
37851,8,5.37482
37852,12,3.4916174
37853,10,4.366976
37854,10,4.2657833
37855,10,4.0411115
37856,6,6.532515
37857,3,3.2096636
37858,4,4.517871
37859,5,3.9237752
37860,3,4.5957513
37861,4,7.7870426
37862,5,4.5450373
37863,1,
37864,3,2.9013379
37865,3,3.1541467
37866,3,1.1650132
37867,2,
37868,5,2.4838161
37869,7,7.0833616
37870,6,2.2097247
37871,6,2.5694704
37872,4,2.12122
37873,4,2.3946593
37874,2,
37875,7,5.480163
37876,3,2.2526307
37877,12,8.278661
37878,14,9.695485
37879,13,9.484665
37880,13,8.899471
37881,14,7.9480305
37882,12,4.74236
37883,13,8.389349
37884,11,6.8555994
37885,11,7.6138496
37886,12,7.564471
37887,12,7.3898015
37888,12,5.165923
37889,14,2.801666
37890,12,5.434983
37891,17,8.913883
37892,13,2.2806687
37893,11,8.229538
37894,13,4.0345087
37895,12,6.4686217
37896,14,9.448384
37897,11,11.7073
37898,12,9.698224
37899,10,3.9817889
37900,12,2.7225795
37901,18,8.682811
37902,20,7.2102003
37903,24,6.906988
37904,26,6.9912167
37905,17,9.314061
37906,20,9.343759
37907,20,7.186637
37908,19,9.633717
37909,17,9.480911
37910,13,9.302748
37911,18,6.030215
37912,19,5.2921023
37913,19,9.452691
37914,10,5.756748
37915,8,8.081225
37916,9,7.521173
37917,11,8.927288
37918,15,8.992848
37919,14,9.059219
37920,15,9.878162
37921,16,8.361874
37922,16,8.586057
37923,16,8.804859
37924,16,9.05329
37925,16,8.117299
37926,15,8.762966
37927,15,6.0997972
37928,18,7.18849
37929,20,10.0942545
37930,18,6.9052806
37931,20,4.4970255
37932,21,3.4708233
37933,20,4.4109735
37934,20,1.7149415
37935,23,5.885164
37936,26,4.935114
37937,21,6.0736694
37938,22,2.0064812
37939,25,3.7658381
37940,21,4.403359
37941,16,4.305928
37942,12,2.8085566
37943,16,4.027287
37944,14,5.690627
37945,17,4.4970355
37946,28,2.5147989
37947,27,2.441765
37948,27,2.1455824
37949,27,2.2617757
37950,29,3.1842332
37951,30,2.5519626
37952,29,2.0077565
37953,32,3.0580978
37954,32,2.563536
37955,38,2.9368348
37956,35,2.3527641
37957,40,2.4886334
37958,40,2.6949434
37959,37,2.3095093
37960,37,3.1067858
37961,37,2.4761536
37962,32,2.3915725
37963,31,1.2788894
37964,37,2.2795005
37965,38,2.7899055
37966,31,3.5888107
37967,27,2.3375347
37968,28,1.5607966
37969,29,2.6153932
37970,30,2.4465256
37971,30,2.8000944
37972,24,4.168073
37973,30,4.0439954
37974,26,2.7905755
37975,29,2.8914201
37976,29,3.4480376
37977,26,3.2794878
37978,24,1.5961485
37979,22,2.988595
37980,25,1.8395661
37981,23,2.6371772
37982,20,2.188855
37983,22,2.7296474
37984,21,2.6389868
37985,24,2.283707
37986,16,2.8297021
37987,12,2.8780215
37988,5,3.9118485
37989,7,3.5145583
37990,8,4.264572
37991,12,4.901079
37992,19,4.6213627
37993,20,3.3160784
37994,18,3.8531222
37995,31,2.3693657
37996,34,4.8156433
37997,34,4.451399
37998,28,3.5205286
37999,32,3.5865233
38000,24,4.1855736
38001,26,4.756532
38002,35,4.389352
38003,32,4.1720433
38004,37,4.2143292
38005,39,3.58383
38006,40,3.7507756
38007,40,3.1218152
38008,40,2.8456814
38009,40,2.969526
38010,34,4.513683
38011,32,4.2680316
38012,37,3.9625404
38013,37,3.6985776
38014,38,3.8768334
38015,37,4.403139
38016,31,2.8875
38017,21,4.555753
38018,17,4.624968
38019,11,5.5512805
38020,9,3.8025315
38021,7,4.5032363
38022,10,4.962749
38023,10,4.4449167
38024,18,3.2333238
38025,18,3.0692477
38026,19,2.4799662
38027,19,3.0345035
38028,18,2.9028692
38029,19,2.331693
38030,12,3.0544677
38031,3,2.238072
38032,6,8.77244
38033,4,6.326935
38034,20,4.4141836
38035,28,1.9603994
38036,15,2.7339888
38037,21,1.7116554
38038,8,2.6293662
38039,28,2.2573886
38040,16,2.144277
38041,19,2.9498785
38042,16,2.2063618
38043,14,2.4814093
38044,15,2.1743703
38045,15,2.2955754
38046,13,1.8414496
38047,10,2.7544768
38048,9,1.2523569
38049,5,3.0483239
38050,6,4.5798593
38051,11,6.2287498
38052,12,7.209727
38053,6,8.465254
38054,0,
38055,0,
38056,1,
38057,1,
38058,1,
38059,1,
38060,1,
38061,5,3.627893
38062,9,2.8924825
38063,9,1.8094742
38064,8,2.124758
38065,10,2.4532592
38066,10,1.4037305
38067,8,2.2395651
38068,11,2.0601456
38069,11,2.6852665
38070,7,3.0185206
38071,8,2.2422762
38072,7,1.7981428
38073,2,
38074,0,
38075,0,
38076,0,
38077,2,
38078,3,1.6094807
38079,2,
38080,23,2.732927
38081,14,1.0389653
38082,20,2.955591
38083,24,3.7130878
38084,20,2.5293274
38085,24,2.056526
38086,23,2.3703039
38087,23,2.3392932
38088,21,3.4977498
38089,29,1.6312488
38090,28,1.4947398
38091,30,2.62541
38092,30,2.6437733
38093,28,1.8507435
38094,27,3.2798922
38095,33,2.715447
38096,36,3.0155845
38097,38,1.8900853
38098,36,2.4286938
38099,35,2.087817
38100,29,1.2519236
38101,35,2.3353107
38102,42,2.3057733
38103,43,2.7590826
38104,47,1.9186159
38105,49,1.6589764
38106,49,1.724952
38107,41,1.5054544
38108,44,1.8778654
38109,42,1.7325006
38110,38,2.115021
38111,39,2.529039
38112,36,2.3969898
38113,34,3.7120988
38114,35,2.7417777
38115,40,1.8801947
38116,39,1.3057269
38117,34,1.5609167
38118,35,2.1363375
38119,33,1.6048105
38120,30,2.0309038
38121,29,1.8103423
38122,30,1.183882
38123,32,1.5157531
38124,32,2.324455
38125,30,2.3626761
38126,27,2.6297812
38127,34,1.9281299
38128,36,1.4495822
38129,37,1.9929109
38130,36,1.4471048
38131,40,1.827923
38132,41,1.3545531
38133,38,1.3075583
38134,36,1.5599666
38135,38,1.90474
38136,35,1.7039609
38137,35,1.8297231
38138,37,1.5983554
38139,42,2.1574807
38140,43,2.1032412
38141,38,2.5872812
38142,35,2.2017994
38143,33,2.540417
38144,33,3.0185728
38145,33,2.8966508
38146,31,2.7455862
38147,32,2.7846143
38148,33,3.148919
38149,34,2.8910527
38150,33,3.1236525
38151,34,1.9703304
38152,31,3.1251724
38153,34,2.8378792
38154,40,2.0577075
38155,36,1.9463252
38156,38,2.8077493
38157,39,1.8664104
38158,35,2.1723337
38159,36,3.1869226
38160,35,2.7262163
38161,37,2.7126124
38162,35,3.9914494
38163,33,2.73551
38164,30,3.2532473
38165,24,4.038475
38166,17,5.0641537
38167,23,4.229738
38168,19,3.9954295
38169,20,2.443558
38170,21,2.7510192
38171,18,3.2258973
38172,17,3.9078844
38173,25,3.379081
38174,29,3.1399019
38175,26,3.6566215
38176,25,3.5378735
38177,21,3.7015374
38178,15,5.3191814
38179,0,
38180,3,22.097076
38181,3,18.338364
38182,1,
38183,0,
38184,0,
38185,0,
38186,1,
38187,2,
38188,1,
38189,1,
38190,6,1.2174145
38191,7,2.0477676
38192,9,2.7769175
38193,10,3.6526656
38194,6,3.2570267
38195,9,3.4928815
38196,8,4.6496005
38197,7,2.9137042
38198,6,3.7482126
38199,9,4.0250893
38200,5,2.279646
38201,7,1.272946
38202,7,3.3763745
38203,7,4.0629034
38204,0,
38205,3,1.7279738
38206,9,1.8086524
38207,8,2.4312234
38208,7,4.6276245
38209,8,5.030617
38210,5,3.1624606
38211,5,2.1497192
38212,5,2.7804189
38213,5,1.93669
38214,4,1.4830962
38215,2,
38216,7,3.0861936
38217,0,
38218,1,
38219,7,3.453054
38220,7,3.8779168
38221,8,3.1500626
38222,13,3.812721
38223,15,3.8893516
38224,14,2.8651288
38225,14,4.2662024
38226,15,4.0327096
38227,16,5.656101
38228,16,3.2875443
38229,18,4.858198
38230,15,3.688096
38231,19,8.192037
38232,18,8.625781
38233,14,2.9482834
38234,14,9.379802
38235,15,2.7211175
38236,17,4.1147776
38237,18,3.1133738
38238,19,2.964247
38239,20,2.5083725
38240,20,2.4039855
38241,20,2.488219
38242,14,4.0050993
38243,17,3.474065
38244,11,3.5554018
38245,12,2.962619
38246,9,3.8382013
38247,14,2.549156
38248,1,
38249,2,
38250,2,
38251,3,1.6865437
38252,5,3.335021
38253,3,1.3696164
38254,7,1.2345778
38255,11,2.5139909
38256,12,3.5457363
38257,13,4.2302628
38258,9,5.245024
38259,12,4.5573697
38260,13,3.9470663
38261,12,3.8438976
38262,12,5.390748
38263,9,2.6723857
38264,11,3.567509
38265,10,3.6151922
38266,8,3.6542883
38267,7,2.753005
38268,9,3.1714272
38269,10,2.6943383
38270,11,3.2153234
38271,11,3.6930475
38272,9,3.2359197
38273,8,4.442833
38274,4,3.1056721
38275,7,1.8465908
38276,6,2.5436118
38277,13,3.9377184
38278,12,4.6060367
38279,11,3.631354
38280,2,
38281,3,1.3430555
38282,12,2.5246048
38283,12,3.648229
38284,14,2.6271393
38285,2,
38286,12,2.6094687
38287,5,1.1592157
38288,4,1.522222
38289,7,0.854748
38290,4,2.7621684
38291,3,2.7603986
38292,5,1.6695813
38293,2,
38294,8,3.4597888
38295,10,2.7170434
38296,9,1.7008742
38297,8,0.9835533
38298,5,2.1643534
38299,5,1.3987004
38300,4,0.80649495
38301,6,1.31263
38302,0,
38303,2,
38304,8,1.5514517
38305,11,3.4050927
38306,9,3.8331187
38307,10,2.7041144
38308,8,2.2290983
38309,7,1.5345862
38310,5,1.9640443
38311,7,1.4194113
38312,3,3.5261505
38313,5,2.1535301
38314,6,2.551583
38315,5,3.8161378
38316,3,1.8225588
38317,4,1.75303
38318,9,1.2882907
38319,5,1.1072872
38320,9,2.726416
38321,14,4.2952585
38322,14,3.2339694
38323,10,3.950954
38324,5,3.616466
38325,6,4.0814757
38326,7,1.5616014
38327,3,0.5263722
38328,5,5.7823405
38329,5,4.0406175
38330,6,4.9784684
38331,5,4.3167467
38332,4,2.1722906
38333,4,3.6859677
38334,3,2.0536532
38335,14,3.6136253
38336,0,
38337,0,
38338,0,
38339,0,
38340,0,
38341,0,
38342,0,
38343,0,
38344,0,
38345,0,
38346,0,
38347,0,
38348,0,
38349,0,
38350,0,
38351,0,
38352,0,
38353,0,
38354,0,
38355,0,
38356,0,
38357,0,
38358,0,
38359,0,
38360,0,
38361,0,
38362,16,2.6685965
38363,17,3.5750039
38364,17,3.4249985
38365,17,3.410389
38366,22,5.3435097
38367,17,2.629186
38368,16,9.315814
38369,11,2.3938525
38370,15,5.7782936
38371,6,3.856033
38372,7,3.4207928
38373,6,4.709721
38374,7,4.2814565
38375,5,4.6259866
38376,5,3.3108957
38377,3,2.370151
38378,1,
38379,6,2.9186845
38380,4,3.6856022
38381,10,2.7402267
38382,3,3.6358197
38383,0,
38384,3,1.5152997
38385,5,0.8292886
38386,0,
38387,2,
38388,0,
38389,0,
38390,1,
38391,0,
38392,1,
38393,1,
38394,1,
38395,0,
38396,4,4.4959526
38397,2,
38398,3,0.57463497
38399,0,
38400,3,0.8256562
38401,4,2.624092
38402,8,1.5916015
38403,9,2.1930408
38404,5,2.352726
38405,9,2.0316503
38406,7,3.3666499
38407,8,3.4237158
38408,13,4.193777
38409,8,2.9303904
38410,4,1.7988673
38411,8,2.8184247
38412,10,2.159531
38413,11,4.0779405
38414,13,1.8643585
38415,14,2.9925082
38416,13,2.77256
38417,13,2.0048862
38418,9,3.179306
38419,10,2.3061697
38420,11,3.5361624
38421,7,1.6011337
38422,7,4.1039166
38423,11,1.8915681
38424,11,4.5313287
38425,9,2.6615787
38426,9,3.8171904
38427,7,4.2988334
38428,8,2.7189274
38429,6,1.9669571
38430,6,2.2672215
38431,9,2.2400615
38432,5,1.492023
38433,6,5.036961
38434,6,1.9582585
38435,8,3.491579
38436,8,2.373213
38437,7,4.206006
38438,4,8.059519
38439,8,4.851143
38440,10,2.533319
38441,7,3.1565707
38442,6,1.7056978
38443,9,1.8407617
38444,7,4.172527
38445,8,3.7064805
38446,6,2.527656
38447,6,1.5526865
38448,8,3.3172328
38449,7,3.4366498
38450,6,3.5234141
38451,3,1.085918
38452,3,2.92062
38453,3,2.6065469
38454,7,4.2652235
38455,5,5.622499
38456,10,1.7970834
38457,4,3.2284033
38458,1,
38459,1,
38460,4,5.354458
38461,3,4.9360423
38462,5,4.383029
38463,6,3.6535957
38464,4,1.7353332
38465,5,1.6615516
38466,2,
38467,5,6.2212706
38468,7,5.4199357
38469,6,4.95846
38470,14,4.7098403
38471,11,2.9858952
38472,10,3.7274802
38473,11,3.9028974
38474,8,2.4185433
38475,7,5.375944
38476,5,4.185208
38477,8,2.8437152
38478,6,4.38583
38479,7,2.8657281
38480,5,2.8607879
38481,4,0.99678856
38482,7,2.0517898
38483,5,1.9574175
38484,5,2.939789
38485,6,3.2870302
38486,3,0.9444147
38487,5,0.7261408
38488,5,3.0019395
38489,8,2.449881
38490,7,2.5372179
38491,4,1.1917491
38492,4,1.7331635
38493,9,1.2802424
38494,12,2.695665
38495,8,1.349139
38496,12,3.6273136
38497,10,1.583671
38498,13,4.115795
38499,15,3.0472105
38500,9,2.2073762
38501,11,3.5463786
38502,9,1.0936817
38503,10,1.0512952
38504,10,3.1596575
38505,9,1.8696997
38506,9,1.6702694
38507,8,2.1205611
38508,10,2.4254856
38509,9,1.5979996
38510,5,1.3000737
38511,7,1.7463183
38512,6,2.2256424
38513,3,0.19083513
38514,1,
38515,4,0.25586447
38516,6,1.3884776
38517,3,2.7525694
38518,0,
38519,3,2.038174
38520,0,
38521,0,
38522,1,
38523,2,
38524,1,
38525,1,
38526,6,5.0373974
38527,3,1.5019658
38528,6,4.5533886
38529,6,4.1716375
38530,7,6.769698
38531,5,4.9841027
38532,2,
38533,7,2.1061263
38534,8,4.956648
38535,6,2.7143235
38536,10,5.4355607
38537,6,6.099132
38538,1,
38539,7,3.7896366
38540,8,6.50128
38541,6,5.733776
38542,7,5.638009
38543,5,6.1084547
38544,3,2.345868
38545,1,
38546,2,
38547,1,
38548,1,
38549,1,
38550,2,
38551,1,
38552,3,6.264534
38553,0,
38554,3,3.565731
38555,3,4.006367
38556,4,4.8433185
38557,6,5.640858
38558,3,4.764941
38559,4,1.6227446
38560,4,5.260081
38561,3,5.802741
38562,2,
38563,2,
38564,3,2.3406484
38565,2,
38566,1,
38567,6,3.834792
38568,9,3.4823558
38569,8,4.6538687
38570,0,
38571,0,
38572,4,4.9565163
38573,5,5.308383
38574,3,2.7475874
38575,1,
38576,2,
38577,5,2.6714246
38578,5,5.226837
38579,7,4.253303
38580,8,5.1197405
38581,8,5.066094
38582,5,3.6902227
38583,5,3.7742498
38584,2,
38585,5,6.2701306
38586,4,5.281388
38587,6,5.0299788
38588,1,
38589,3,3.0599322
38590,4,3.2498865
38591,6,4.1984835
38592,6,4.615559
38593,2,
38594,11,3.0268314
38595,18,1.3621975
38596,18,2.0905042
38597,21,3.9657156
38598,16,1.6682113
38599,30,3.6139393
38600,35,3.7226498
38601,31,2.8645146
38602,34,3.1300247
38603,41,3.8699074
38604,42,4.135335
38605,52,2.6056714
38606,45,3.7963572
38607,62,2.5464575
38608,65,2.0091045
38609,62,1.8275889
38610,64,2.5481875
38611,65,3.0503933
38612,63,2.1637933
38613,61,3.2038887
38614,62,3.0659013
38615,63,1.5693474
38616,63,2.8645957
38617,65,3.0607767
38618,66,3.1552048
38619,67,3.1501565
38620,62,1.5677143
38621,64,3.1133237
38622,65,3.044776
38623,62,2.8762808
38624,61,2.787732
38625,59,2.4083939
38626,58,2.4707625
38627,60,2.8070438
38628,57,1.587464
38629,61,2.1861312
38630,61,2.9485874
38631,62,2.839581
38632,63,1.4245621
38633,62,2.2957299
38634,62,2.1768146
38635,61,2.674207
38636,60,3.6706555
38637,59,3.3775384
38638,54,1.467899
38639,57,3.4614909
38640,58,4.063669
38641,56,4.9888873
38642,58,4.63291
38643,56,4.920291
38644,51,4.291813
38645,45,4.1937084
38646,47,4.4480233
38647,48,4.2450347
38648,49,4.30364
38649,48,2.2672389
38650,43,2.8696237
38651,38,3.2305934
38652,46,2.280131
38653,41,2.0292249
38654,46,4.4953723
38655,45,4.946436
38656,38,5.4983172
38657,43,4.873039
38658,42,3.9132848
38659,38,5.999364
38660,44,4.8062434
38661,50,4.547211
38662,45,4.7932935
38663,52,4.0048437
38664,52,3.904567
38665,51,3.493815
38666,50,2.8035786
38667,50,2.896504
38668,55,2.6559265
38669,54,4.7951484
38670,54,4.759218
38671,48,3.2556353
38672,53,2.6037927
38673,53,2.55084
38674,49,4.924067
38675,48,3.7737994
38676,48,4.737575
38677,35,2.9381478
38678,36,2.4689534
38679,28,3.8433127
38680,18,4.3914337
38681,20,3.051085
38682,15,2.332485
38683,22,4.9347425
38684,19,4.2373767
38685,15,6.293734
38686,15,5.2059717
38687,9,5.517888
